id,textOfTweet,userScreenName,followers,isRetweet,statusId,userId,timestamp
141,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",law4sparks,748,true,916141387976007680,1842256909,"2017-10-05 22:21:42"
142,"RT @neymarjr: Triste demais !!",jadsonsc,734,true,916141393160044545,115989910,"2017-10-05 22:21:43"
143,"RT @neymarjr: Triste e Carente de Carinho..Sinto aqui no peito um Vazio em Mim .....",jadsonsc,734,true,916141429445025792,115989910,"2017-10-05 22:21:52"
144,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",Jaz_myly,701,true,916141460902133761,200186549,"2017-10-05 22:22:00"
145,"RT @Cristiano:        https://t.co/5qzZSLYeq9",HereAmani,10070,true,916141506364354560,555215439,"2017-10-05 22:22:10"
146,"RT @hazardeden10: Hello friends WIN this #CFC signed shirt! To win: 1) RT this post AND 2) Follow BOTH me and my official signing par  ",RummelW,475,true,916141507853332480,1076879815,"2017-10-05 22:22:11"
147,"RT @neymarjr: Sono, muito sono !",sccpuelton,458,true,916141530137743360,4285290016,"2017-10-05 22:22:16"
148,"RT @hazardeden10: There are 9 good reasons to be happy today, it's great to be back with my friends!! #belgianreddevils #family  ",RummelW,475,true,916141532029378560,1076879815,"2017-10-05 22:22:16"
149,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",MehtaRishi13,14,true,916141562865778688,1225839943,"2017-10-05 22:22:24"
150,@Cristiano,DanielTllezRiv1,3,false,916141573104160770,916138188674084867,"2017-10-05 22:22:26"
151,"RT @hazardeden10: Congratulations @thiam_nafi another amazing performance #belgium #WorldChampionships2017 #London2017",RummelW,475,true,916141582327472128,1076879815,"2017-10-05 22:22:28"
152,"RT @Cristiano:        https://t.co/5qzZSLYeq9",JorgeGonzalezGo,1531,true,916141589604560897,103115369,"2017-10-05 22:22:30"
153,"RT @neymarjr: Vou dormir pessoal... Um beijo no cora  o de casa um, fiquem com Deus !",jadsonsc,734,true,916141613864321031,115989910,"2017-10-05 22:22:36"
154,"RT @neymarjr: Ae galerinha vou dormir !!! fiquem com Deus !!!
beijaooo",jadsonsc,734,true,916141642737963013,115989910,"2017-10-05 22:22:43"
155,"RT @hazardeden10: If I was taller I could play in goal! Well done to my big bro @thibautcourtois on the Golden Glove #cfc https://t.co/5TgS ",RummelW,475,true,916141651038490624,1076879815,"2017-10-05 22:22:45"
156,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",Carytosh,1280,true,916141672467173376,491882722,"2017-10-05 22:22:50"
157,"RT @Cristiano:        https://t.co/5qzZSLYeq9",diegomerchan254,23,true,916141718701051904,2728422604,"2017-10-05 22:23:01"
158,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Thaauaana_,1359,true,916141720986890240,1673897708,"2017-10-05 22:23:02"
159,"@AnthonyMartial @FootLockerEU Comfort is you netting winner against Pool.",SportyShubh,837,false,916141760941744128,3163479416,"2017-10-05 22:23:11"
160,"RT @Cristiano:        https://t.co/5qzZSLYeq9",qlfLF,747,true,916141796257918976,705971192423960576,"2017-10-05 22:23:19"
161,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",JecsanDeSantos,125,true,916141868408115200,774791747792625664,"2017-10-05 22:23:37"
162,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",neymarsrjoke,12,true,916141909755568128,915438599906062336,"2017-10-05 22:23:47"
163,"RT @neymarjr: God bless      https://t.co/knAmdQqrwX",neymarsrjoke,12,true,916141950184468485,915438599906062336,"2017-10-05 22:23:56"
164,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",atayde7,402,true,916142002995068928,735629229489033216,"2017-10-05 22:24:09"
165,"RT @Cristiano:        https://t.co/5qzZSLYeq9",AnakDatukZan,1688,true,916142012713205760,1004332231,"2017-10-05 22:24:11"
166,"RT @neymarjr: Indo dormir .. Boa noite a todos, m e pai e irm  "amo voc s"",jadsonsc,734,true,916142032900579328,115989910,"2017-10-05 22:24:16"
167,"RT @AnthonyMartial: Thank you for your votes !     https://t.co/sowCp6GuVu",ronymutumbua,381,true,916142314275434497,2522186950,"2017-10-05 22:25:23"
168,"RT @Cristiano:        https://t.co/5qzZSLYeq9",LisbethRojas77,529,true,916142340468854786,2896439999,"2017-10-05 22:25:29"
169,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",Nadia150117,61,true,916142370973925376,2480388192,"2017-10-05 22:25:36"
170,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",emishinoda,870,true,916142387847749632,756249967782756353,"2017-10-05 22:25:41"
171,"@Cristiano sells 2013 Ballon d Or for charity",ShafikRabby,14,false,916142428507201536,872158048378388481,"2017-10-05 22:25:50"
172,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",Davidsilva_69,1682,true,916142465446428673,2498382521,"2017-10-05 22:25:59"
173,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",nancyruiz623,1161,true,916142532635054081,2943369700,"2017-10-05 22:26:15"
174,"RT @Cristiano:        https://t.co/5qzZSLYeq9",RamonQueiroz_,2181,true,916142571667312640,2619875981,"2017-10-05 22:26:24"
175,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",ev_pereira,372,true,916142691574075392,1546268420,"2017-10-05 22:26:53"
176,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",AlfonsecaT_,221,true,916142705377394688,410142145,"2017-10-05 22:26:56"
